NFE, Elapsed Time, Approximation Set, Population, Population Size
10800, 10.642634622000001, "[[1.5][0.0,0.0,0.0,0.0,0.0]]", "[[1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0]]", 40
10840, 10.681213313, "[[1.5][0.0,0.0,0.0,0.0,0.0]]", "[[1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0]]", 40
10880, 10.711188906, "[[1.5][0.0,0.0,0.0,0.0,0.0]]", "[[1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0]]", 40
10920, 10.746175198000001, "[[1.5][0.0,0.0,0.0,0.0,0.0]]", "[[1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0]]", 40
10960, 10.77863009, "[[1.5][0.0,0.0,0.0,0.0,0.0]]", "[[1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0]]", 40
11000, 10.811587882000001, "[[1.5][0.0,0.0,0.0,0.0,0.0]]", "[[1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0]]", 40
11040, 10.849109973000001, "[[1.5][0.0,0.0,0.0,0.0,0.0]]", "[[1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0]]", 40
11080, 10.880066466, "[[1.5][0.0,0.0,0.0,0.0,0.0]]", "[[1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0]]", 40
11120, 10.914274258, "[[1.5][0.0,0.0,0.0,0.0,0.0]]", "[[1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0]]", 40
11160, 10.944316051000001, "[[1.5][0.0,0.0,0.0,0.0,0.0]]", "[[1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0]]", 40
11200, 10.980016042, "[[1.5][0.0,0.0,0.0,0.0,0.0]]", "[[1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0]]", 40
11240, 11.012893834000002, "[[1.5][0.0,0.0,0.0,0.0,0.0]]", "[[1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.696969696969697][0.0,0.0,0.0,0.0,0.0], [1.6969696969696972][0.0,0.0,0.0,0.0,0.0]]", 40
