NFE, Elapsed Time, Approximation Set, Population, Population Size
18400, 21.778447911, "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0]]", "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0]]", 40
18440, 21.824888324, "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0]]", "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0]]", 40
18480, 21.869974237, "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0]]", "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0]]", 40
18520, 21.91448915, "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0]]", "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0]]", 40
18560, 21.969437465000002, "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0]]", "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0]]", 40
18600, 22.011929277, "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0]]", "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0]]", 40
18640, 22.05675309, "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0]]", "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0]]", 40
18680, 22.106281604000003, "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0]]", "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0]]", 40
18720, 22.148711916, "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0]]", "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0]]", 40
18760, 22.197921830000002, "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0]]", "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0]]", 40
18800, 22.247022544, "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0]]", "[[1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0], [1.391304347826087][0.0,0.0,0.0,0.0,0.0]]", 40
