NFE, Elapsed Time, Approximation Set, Population, Population Size
11200, 16.796896355, "[[1.8348623853211008][0.0,0.0,0.0,0.0,0.0]]", "[[1.8348623853211008][0.0,0.0,0.0,0.0,0.0], [1.8348623853211008][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [2.014388489208633][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.069985214391326][0.0,0.0,0.0,0.0,0.0], [2.1052631578947367][0.0,0.0,0.0,0.0,0.0], [2.1052631578947367][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4489795918367347][0.0,0.0,0.0,0.0,0.0], [2.4965325936199725][0.0,0.0,0.0,0.0,0.0], [2.4965325936199725][0.0,0.0,0.0,0.0,0.0], [2.5186567164179103][0.0,0.0,0.0,0.0,0.0], [2.521008403361345][0.0,0.0,0.0,0.0,0.0], [2.557337121980922][0.0,0.0,0.0,0.0,0.0], [2.557337121980922][0.0,0.0,0.0,0.0,0.0], [2.557337121980922][0.0,0.0,0.0,0.0,0.0], [2.5641025641025643][0.0,0.0,0.0,0.0,0.0], [2.578268876611418][0.0,0.0,0.0,0.0,0.0], [2.5805570726379026][0.0,0.0,0.0,0.0,0.0], [2.5805570726379026][0.0,0.0,0.0,0.0,0.0], [2.5805570726379026][0.0,0.0,0.0,0.0,0.0]]", 40
11240, 16.861574171, "[[1.8348623853211008][0.0,0.0,0.0,0.0,0.0]]", "[[1.8348623853211008][0.0,0.0,0.0,0.0,0.0], [1.8348623853211008][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [2.014388489208633][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.069985214391326][0.0,0.0,0.0,0.0,0.0], [2.1052631578947367][0.0,0.0,0.0,0.0,0.0], [2.1052631578947367][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4489795918367347][0.0,0.0,0.0,0.0,0.0], [2.4965325936199725][0.0,0.0,0.0,0.0,0.0], [2.4965325936199725][0.0,0.0,0.0,0.0,0.0], [2.5186567164179103][0.0,0.0,0.0,0.0,0.0], [2.521008403361345][0.0,0.0,0.0,0.0,0.0], [2.557337121980922][0.0,0.0,0.0,0.0,0.0], [2.557337121980922][0.0,0.0,0.0,0.0,0.0], [2.557337121980922][0.0,0.0,0.0,0.0,0.0], [2.5641025641025643][0.0,0.0,0.0,0.0,0.0], [2.578268876611418][0.0,0.0,0.0,0.0,0.0], [2.5805570726379026][0.0,0.0,0.0,0.0,0.0], [2.5805570726379026][0.0,0.0,0.0,0.0,0.0]]", 40
11280, 16.918822385000002, "[[1.8348623853211008][0.0,0.0,0.0,0.0,0.0]]", "[[1.8348623853211008][0.0,0.0,0.0,0.0,0.0], [1.8348623853211008][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [2.014388489208633][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.069985214391326][0.0,0.0,0.0,0.0,0.0], [2.1052631578947367][0.0,0.0,0.0,0.0,0.0], [2.1052631578947367][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4489795918367347][0.0,0.0,0.0,0.0,0.0], [2.4965325936199725][0.0,0.0,0.0,0.0,0.0], [2.4965325936199725][0.0,0.0,0.0,0.0,0.0], [2.5186567164179103][0.0,0.0,0.0,0.0,0.0], [2.521008403361345][0.0,0.0,0.0,0.0,0.0], [2.557337121980922][0.0,0.0,0.0,0.0,0.0], [2.557337121980922][0.0,0.0,0.0,0.0,0.0], [2.557337121980922][0.0,0.0,0.0,0.0,0.0], [2.5641025641025643][0.0,0.0,0.0,0.0,0.0], [2.578268876611418][0.0,0.0,0.0,0.0,0.0], [2.5805570726379026][0.0,0.0,0.0,0.0,0.0], [2.5805570726379026][0.0,0.0,0.0,0.0,0.0]]", 40
11320, 16.976896200000002, "[[1.8348623853211008][0.0,0.0,0.0,0.0,0.0]]", "[[1.8348623853211008][0.0,0.0,0.0,0.0,0.0], [1.8348623853211008][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [2.014388489208633][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.069985214391326][0.0,0.0,0.0,0.0,0.0], [2.1052631578947367][0.0,0.0,0.0,0.0,0.0], [2.1052631578947367][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4368231046931403][0.0,0.0,0.0,0.0,0.0], [2.4489795918367347][0.0,0.0,0.0,0.0,0.0], [2.4965325936199725][0.0,0.0,0.0,0.0,0.0], [2.4965325936199725][0.0,0.0,0.0,0.0,0.0], [2.5186567164179103][0.0,0.0,0.0,0.0,0.0], [2.521008403361345][0.0,0.0,0.0,0.0,0.0], [2.557337121980922][0.0,0.0,0.0,0.0,0.0], [2.557337121980922][0.0,0.0,0.0,0.0,0.0], [2.557337121980922][0.0,0.0,0.0,0.0,0.0], [2.5641025641025643][0.0,0.0,0.0,0.0,0.0], [2.578268876611418][0.0,0.0,0.0,0.0,0.0]]", 40
11360, 17.033444514000003, "[[1.8348623853211008][0.0,0.0,0.0,0.0,0.0]]", "[[1.8348623853211008][0.0,0.0,0.0,0.0,0.0], [1.8348623853211008][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [2.014388489208633][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.069985214391326][0.0,0.0,0.0,0.0,0.0], [2.1052631578947367][0.0,0.0,0.0,0.0,0.0], [2.1052631578947367][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4368231046931403][0.0,0.0,0.0,0.0,0.0], [2.4489795918367347][0.0,0.0,0.0,0.0,0.0], [2.4965325936199725][0.0,0.0,0.0,0.0,0.0], [2.4965325936199725][0.0,0.0,0.0,0.0,0.0], [2.5186567164179103][0.0,0.0,0.0,0.0,0.0], [2.521008403361345][0.0,0.0,0.0,0.0,0.0], [2.557337121980922][0.0,0.0,0.0,0.0,0.0], [2.557337121980922][0.0,0.0,0.0,0.0,0.0], [2.557337121980922][0.0,0.0,0.0,0.0,0.0], [2.557337121980922][0.0,0.0,0.0,0.0,0.0], [2.5641025641025643][0.0,0.0,0.0,0.0,0.0]]", 40
11400, 17.097362429, "[[1.8348623853211008][0.0,0.0,0.0,0.0,0.0]]", "[[1.8348623853211008][0.0,0.0,0.0,0.0,0.0], [1.8348623853211008][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [2.014388489208633][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.069985214391326][0.0,0.0,0.0,0.0,0.0], [2.1052631578947367][0.0,0.0,0.0,0.0,0.0], [2.1052631578947367][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4368231046931403][0.0,0.0,0.0,0.0,0.0], [2.4489795918367347][0.0,0.0,0.0,0.0,0.0], [2.4965325936199725][0.0,0.0,0.0,0.0,0.0], [2.4965325936199725][0.0,0.0,0.0,0.0,0.0], [2.5186567164179103][0.0,0.0,0.0,0.0,0.0], [2.521008403361345][0.0,0.0,0.0,0.0,0.0], [2.557337121980922][0.0,0.0,0.0,0.0,0.0], [2.557337121980922][0.0,0.0,0.0,0.0,0.0], [2.557337121980922][0.0,0.0,0.0,0.0,0.0], [2.557337121980922][0.0,0.0,0.0,0.0,0.0]]", 40
11440, 17.154331443, "[[1.8348623853211008][0.0,0.0,0.0,0.0,0.0]]", "[[1.8348623853211008][0.0,0.0,0.0,0.0,0.0], [1.8348623853211008][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [2.014388489208633][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.069985214391326][0.0,0.0,0.0,0.0,0.0], [2.1052631578947367][0.0,0.0,0.0,0.0,0.0], [2.1052631578947367][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4368231046931403][0.0,0.0,0.0,0.0,0.0], [2.4489795918367347][0.0,0.0,0.0,0.0,0.0], [2.4489795918367347][0.0,0.0,0.0,0.0,0.0], [2.4965325936199725][0.0,0.0,0.0,0.0,0.0], [2.4965325936199725][0.0,0.0,0.0,0.0,0.0], [2.5186567164179103][0.0,0.0,0.0,0.0,0.0], [2.521008403361345][0.0,0.0,0.0,0.0,0.0], [2.557337121980922][0.0,0.0,0.0,0.0,0.0], [2.557337121980922][0.0,0.0,0.0,0.0,0.0], [2.557337121980922][0.0,0.0,0.0,0.0,0.0]]", 40
11480, 17.208605057, "[[1.8348623853211008][0.0,0.0,0.0,0.0,0.0]]", "[[1.8348623853211008][0.0,0.0,0.0,0.0,0.0], [1.8348623853211008][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [2.014388489208633][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.069985214391326][0.0,0.0,0.0,0.0,0.0], [2.1052631578947367][0.0,0.0,0.0,0.0,0.0], [2.1052631578947367][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4368231046931403][0.0,0.0,0.0,0.0,0.0], [2.4489795918367347][0.0,0.0,0.0,0.0,0.0], [2.4489795918367347][0.0,0.0,0.0,0.0,0.0], [2.4965325936199725][0.0,0.0,0.0,0.0,0.0], [2.4965325936199725][0.0,0.0,0.0,0.0,0.0], [2.5186567164179103][0.0,0.0,0.0,0.0,0.0], [2.521008403361345][0.0,0.0,0.0,0.0,0.0], [2.557337121980922][0.0,0.0,0.0,0.0,0.0], [2.557337121980922][0.0,0.0,0.0,0.0,0.0], [2.557337121980922][0.0,0.0,0.0,0.0,0.0]]", 40
11520, 17.26368907, "[[1.8348623853211008][0.0,0.0,0.0,0.0,0.0]]", "[[1.8348623853211008][0.0,0.0,0.0,0.0,0.0], [1.8348623853211008][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [2.014388489208633][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0441271901362748][0.0,0.0,0.0,0.0,0.0], [2.069985214391326][0.0,0.0,0.0,0.0,0.0], [2.1052631578947367][0.0,0.0,0.0,0.0,0.0], [2.1052631578947367][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4368231046931403][0.0,0.0,0.0,0.0,0.0], [2.4489795918367347][0.0,0.0,0.0,0.0,0.0], [2.4489795918367347][0.0,0.0,0.0,0.0,0.0], [2.4965325936199725][0.0,0.0,0.0,0.0,0.0], [2.4965325936199725][0.0,0.0,0.0,0.0,0.0], [2.5186567164179103][0.0,0.0,0.0,0.0,0.0], [2.521008403361345][0.0,0.0,0.0,0.0,0.0], [2.557337121980922][0.0,0.0,0.0,0.0,0.0], [2.557337121980922][0.0,0.0,0.0,0.0,0.0]]", 40
11560, 17.325406786000002, "[[1.8348623853211008][0.0,0.0,0.0,0.0,0.0]]", "[[1.8348623853211008][0.0,0.0,0.0,0.0,0.0], [1.8348623853211008][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [2.014388489208633][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0441271901362748][0.0,0.0,0.0,0.0,0.0], [2.069985214391326][0.0,0.0,0.0,0.0,0.0], [2.1052631578947367][0.0,0.0,0.0,0.0,0.0], [2.1052631578947367][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4368231046931403][0.0,0.0,0.0,0.0,0.0], [2.4489795918367347][0.0,0.0,0.0,0.0,0.0], [2.4489795918367347][0.0,0.0,0.0,0.0,0.0], [2.4965325936199725][0.0,0.0,0.0,0.0,0.0], [2.4965325936199725][0.0,0.0,0.0,0.0,0.0], [2.5186567164179103][0.0,0.0,0.0,0.0,0.0], [2.521008403361345][0.0,0.0,0.0,0.0,0.0], [2.557337121980922][0.0,0.0,0.0,0.0,0.0], [2.557337121980922][0.0,0.0,0.0,0.0,0.0]]", 40
11600, 17.379808199000003, "[[1.8348623853211008][0.0,0.0,0.0,0.0,0.0]]", "[[1.8348623853211008][0.0,0.0,0.0,0.0,0.0], [1.8348623853211008][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [1.9363762102351312][0.0,0.0,0.0,0.0,0.0], [2.014388489208633][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0202020202020203][0.0,0.0,0.0,0.0,0.0], [2.0441271901362748][0.0,0.0,0.0,0.0,0.0], [2.069985214391326][0.0,0.0,0.0,0.0,0.0], [2.1052631578947367][0.0,0.0,0.0,0.0,0.0], [2.1052631578947367][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4000000000000004][0.0,0.0,0.0,0.0,0.0], [2.4368231046931403][0.0,0.0,0.0,0.0,0.0], [2.4489795918367347][0.0,0.0,0.0,0.0,0.0], [2.4489795918367347][0.0,0.0,0.0,0.0,0.0], [2.4965325936199725][0.0,0.0,0.0,0.0,0.0], [2.4965325936199725][0.0,0.0,0.0,0.0,0.0], [2.5186567164179103][0.0,0.0,0.0,0.0,0.0], [2.521008403361345][0.0,0.0,0.0,0.0,0.0], [2.557337121980922][0.0,0.0,0.0,0.0,0.0], [2.557337121980922][0.0,0.0,0.0,0.0,0.0]]", 40
